Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
10–12 m/s,FIDAS 200,0.10373,0.0,8
10–12 m/s,FIDAS 200,0.111469,0.0,8
10–12 m/s,FIDAS 200,0.119786,0.0,8
10–12 m/s,FIDAS 200,0.128723,0.0,8
10–12 m/s,FIDAS 200,0.138327,0.0,8
10–12 m/s,FIDAS 200,0.148647,0.0,8
10–12 m/s,FIDAS 200,0.159737,41.22475512451075,8
10–12 m/s,FIDAS 200,0.171655,395.71721377631343,8
10–12 m/s,FIDAS 200,0.184462,905.592259002937,8
10–12 m/s,FIDAS 200,0.198224,1081.0000837291043,8
10–12 m/s,FIDAS 200,0.213013,848.452029401276,8
10–12 m/s,FIDAS 200,0.228905,685.653397186117,8
10–12 m/s,FIDAS 200,0.245984,581.7108926596009,8
10–12 m/s,FIDAS 200,0.264336,483.67735747549057,8
10–12 m/s,FIDAS 200,0.284057,342.1644105301535,8
10–12 m/s,FIDAS 200,0.30525,142.4605068031121,8
10–12 m/s,FIDAS 200,0.328024,48.18426558731064,8
10–12 m/s,FIDAS 200,0.352497,24.69383566807513,8
10–12 m/s,FIDAS 200,0.378797,13.13628034431909,8
10–12 m/s,FIDAS 200,0.407058,9.324675508210555,8
10–12 m/s,FIDAS 200,0.437427,7.663503964405303,8
10–12 m/s,FIDAS 200,0.470063,6.269890310379297,8
10–12 m/s,FIDAS 200,0.505133,5.5392994420140464,8
10–12 m/s,FIDAS 200,0.54282,3.994815732915825,8
10–12 m/s,FIDAS 200,0.583319,3.5292386321111806,8
10–12 m/s,FIDAS 200,0.626839,3.6848277657834583,8
10–12 m/s,FIDAS 200,0.673606,2.3105888569474455,8
10–12 m/s,FIDAS 200,0.723862,2.8297092818184684,8
10–12 m/s,FIDAS 200,0.777868,2.311788285629528,8
10–12 m/s,FIDAS 200,0.835903,2.282007538771572,8
10–12 m/s,FIDAS 200,0.898268,1.8254091902977478,8
10–12 m/s,FIDAS 200,0.965286,1.9995805735423455,8
10–12 m/s,FIDAS 200,1.037304,1.4766943555369,8
10–12 m/s,FIDAS 200,1.114695,1.6983148606139686,8
10–12 m/s,FIDAS 200,1.19786,1.6119554404892091,8
10–12 m/s,FIDAS 200,1.28723,2.1472277861970013,8
10–12 m/s,FIDAS 200,1.383267,1.663716605270522,8
10–12 m/s,FIDAS 200,1.48647,1.3159784064294702,8
10–12 m/s,FIDAS 200,1.597372,1.2876532231898485,8
10–12 m/s,FIDAS 200,1.716548,1.3144066349941048,8
10–12 m/s,FIDAS 200,1.844616,1.1736083031193545,8
10–12 m/s,FIDAS 200,1.982239,0.9841277884351249,8
10–12 m/s,FIDAS 200,2.13013,0.9157254045988961,8
10–12 m/s,FIDAS 200,2.289054,0.8049900290611148,8
10–12 m/s,FIDAS 200,2.459835,0.7559556225410584,8
10–12 m/s,FIDAS 200,2.643358,0.6853624000348756,8
10–12 m/s,FIDAS 200,2.840573,0.6213603843201746,8
10–12 m/s,FIDAS 200,3.052502,0.6449524719668628,8
10–12 m/s,FIDAS 200,3.280243,0.43394356445610954,8
10–12 m/s,FIDAS 200,3.524975,0.6744345559528147,8
10–12 m/s,FIDAS 200,3.787966,0.38435046198758144,8
10–12 m/s,FIDAS 200,4.070578,0.46759824270396977,8
10–12 m/s,FIDAS 200,4.374274,0.310141308060879,8
10–12 m/s,FIDAS 200,4.700629,0.41651284513493636,8
10–12 m/s,FIDAS 200,5.051333,0.3161749506472852,8
10–12 m/s,FIDAS 200,5.428202,0.36984217595551766,8
10–12 m/s,FIDAS 200,5.833189,0.1682551697920043,8
10–12 m/s,FIDAS 200,6.26839,0.24885169973067164,8
10–12 m/s,FIDAS 200,6.736061,0.20201909020115508,8
10–12 m/s,FIDAS 200,7.238624,0.24144995615213866,8
10–12 m/s,FIDAS 200,7.778682,0.34491972975645563,8
10–12 m/s,FIDAS 200,8.359033,0.08643355774629063,8
10–12 m/s,FIDAS 200,8.982682,0.12850114459680537,8
10–12 m/s,FIDAS 200,9.652861,0.12103876074363167,8
10–12 m/s,FIDAS 200,10.373039,0.16382159449861008,8
10–12 m/s,FIDAS 200,11.146949,0.12882103968055833,8
