Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
NE (22.5–67.5°),FIDAS 200,0.1037,0.0,164
NE (22.5–67.5°),FIDAS 200,0.11,0.0,164
NE (22.5–67.5°),FIDAS 200,0.1198,0.0,164
NE (22.5–67.5°),FIDAS 200,0.1287,0.0,164
NE (22.5–67.5°),FIDAS 200,0.1383,0.0,164
NE (22.5–67.5°),FIDAS 200,0.1486,0.0,164
NE (22.5–67.5°),FIDAS 200,0.1597,2.204544009082666,164
NE (22.5–67.5°),FIDAS 200,0.1717,145.07415686519764,164
NE (22.5–67.5°),FIDAS 200,0.1845,578.6793011647909,164
NE (22.5–67.5°),FIDAS 200,0.1982,747.1428605189934,164
NE (22.5–67.5°),FIDAS 200,0.213,610.5743483660668,164
NE (22.5–67.5°),FIDAS 200,0.2289,498.43184995287197,164
NE (22.5–67.5°),FIDAS 200,0.246,449.6295817090316,164
NE (22.5–67.5°),FIDAS 200,0.2643,417.948885721613,164
NE (22.5–67.5°),FIDAS 200,0.2841,406.1610833592323,164
NE (22.5–67.5°),FIDAS 200,0.3053,231.90684379389333,164
NE (22.5–67.5°),FIDAS 200,0.328,60.083904634738126,164
NE (22.5–67.5°),FIDAS 200,0.3525,28.89749584459752,164
NE (22.5–67.5°),FIDAS 200,0.3788,13.04867329001419,164
NE (22.5–67.5°),FIDAS 200,0.4071,8.396846545765154,164
NE (22.5–67.5°),FIDAS 200,0.4374,6.415142276039286,164
NE (22.5–67.5°),FIDAS 200,0.4701,5.92292589125774,164
NE (22.5–67.5°),FIDAS 200,0.5051,5.730170689880099,164
NE (22.5–67.5°),FIDAS 200,0.5428,4.01658115517271,164
NE (22.5–67.5°),FIDAS 200,0.5833,2.8476128639787417,164
NE (22.5–67.5°),FIDAS 200,0.6268,1.9701726856632087,164
NE (22.5–67.5°),FIDAS 200,0.6736,1.70674462165325,164
NE (22.5–67.5°),FIDAS 200,0.7239,1.5817044865880243,164
