Timestamp,WS_ms,variable,WindDir_deg,BP_mbar
2026-07-09 07:35:49,,WindDir_deg,74.0,
2026-07-09 07:35:50,,WindDir_deg,80.0,
2026-07-09 07:35:51,,WindDir_deg,76.0,
2026-07-09 07:35:52,,WindDir_deg,61.0,
2026-07-09 07:35:53,,WindDir_deg,52.0,
2026-07-09 07:35:54,,WindDir_deg,52.0,
2026-07-09 07:35:55,,WindDir_deg,55.0,
2026-07-09 07:35:56,,WindDir_deg,59.0,
2026-07-09 07:35:57,,WindDir_deg,51.0,
2026-07-09 07:35:58,,WindDir_deg,53.0,
2026-07-09 07:35:59,,WindDir_deg,49.0,
2026-07-09 07:36:00,,WindDir_deg,29.0,
2026-07-09 07:36:01,,WindDir_deg,39.0,
2026-07-09 07:36:02,,WindDir_deg,32.0,
2026-07-09 07:36:04,,WindDir_deg,6.0,
2026-07-09 07:36:10,,WindDir_deg,93.0,
2026-07-09 07:36:11,,WindDir_deg,62.0,
2026-07-09 07:36:12,,WindDir_deg,77.0,
2026-07-09 07:36:13,,WindDir_deg,89.0,
2026-07-09 07:36:14,,WindDir_deg,69.0,
2026-07-09 07:36:15,,WindDir_deg,75.0,
2026-07-09 07:37:09,,WindDir_deg,7.0,
2026-07-09 07:38:00,,WindDir_deg,69.0,
2026-07-09 07:38:05,,WindDir_deg,8.0,
2026-07-09 07:38:07,,WindDir_deg,97.0,
2026-07-09 07:38:08,,WindDir_deg,84.0,
2026-07-09 07:38:09,,WindDir_deg,83.0,
2026-07-09 07:38:31,,WindDir_deg,89.0,
2026-07-09 07:38:32,,WindDir_deg,73.0,
2026-07-09 07:38:34,,WindDir_deg,70.0,
2026-07-09 07:38:35,,WindDir_deg,38.0,
2026-07-09 07:38:39,,WindDir_deg,93.0,
2026-07-09 07:38:40,,WindDir_deg,95.0,
2026-07-09 07:38:41,,WindDir_deg,71.0,
2026-07-09 07:38:42,,WindDir_deg,39.0,
2026-07-09 07:38:43,,WindDir_deg,74.0,
2026-07-09 07:38:45,,WindDir_deg,94.0,
2026-07-09 07:38:55,,WindDir_deg,85.0,
2026-07-09 07:38:57,,WindDir_deg,46.0,
2026-07-09 07:38:58,,WindDir_deg,52.0,
2026-07-09 07:38:59,,WindDir_deg,86.0,
2026-07-09 07:39:01,,WindDir_deg,71.0,
2026-07-09 07:39:03,,WindDir_deg,86.0,
2026-07-09 07:39:04,,WindDir_deg,53.0,
2026-07-09 07:39:05,,WindDir_deg,45.0,
2026-07-09 07:39:06,,WindDir_deg,97.0,
2026-07-09 07:39:07,,WindDir_deg,74.0,
2026-07-09 07:39:08,,WindDir_deg,65.0,
2026-07-09 07:39:09,,WindDir_deg,69.0,
2026-07-09 07:39:10,,WindDir_deg,71.0,
2026-07-09 07:39:11,,WindDir_deg,79.0,
2026-07-09 07:39:12,,WindDir_deg,71.0,
2026-07-09 07:39:13,,WindDir_deg,39.0,
2026-07-09 07:39:14,,WindDir_deg,21.0,
2026-07-09 07:39:25,,WindDir_deg,43.0,
2026-07-09 07:39:26,,WindDir_deg,76.0,
2026-07-09 07:39:27,,WindDir_deg,81.0,
2026-07-09 07:39:28,,WindDir_deg,67.0,
2026-07-09 07:39:29,,WindDir_deg,87.0,
2026-07-09 07:39:30,,WindDir_deg,72.0,
2026-07-09 07:39:31,,WindDir_deg,78.0,
2026-07-09 07:39:35,,WindDir_deg,10.0,
2026-07-09 07:39:36,,WindDir_deg,38.0,
2026-07-09 07:39:39,,WindDir_deg,82.0,
2026-07-09 07:39:40,,WindDir_deg,71.0,
2026-07-09 07:39:41,,WindDir_deg,86.0,
2026-07-09 07:39:42,,WindDir_deg,91.0,
2026-07-09 07:39:43,,WindDir_deg,80.0,
2026-07-09 07:39:44,,WindDir_deg,71.0,
2026-07-09 07:39:45,,WindDir_deg,84.0,
2026-07-09 07:39:46,,WindDir_deg,70.0,
2026-07-09 07:39:47,,WindDir_deg,92.0,
2026-07-09 07:39:48,,WindDir_deg,93.0,
2026-07-09 07:39:49,,WindDir_deg,79.0,
2026-07-09 07:39:52,,WindDir_deg,46.0,
2026-07-09 07:39:53,,WindDir_deg,46.0,
2026-07-09 07:39:54,,WindDir_deg,97.0,
2026-07-09 07:39:55,,WindDir_deg,58.0,
2026-07-09 07:39:56,,WindDir_deg,70.0,
2026-07-09 07:39:57,,WindDir_deg,39.0,
2026-07-09 07:39:58,,WindDir_deg,31.0,
2026-07-09 07:39:59,,WindDir_deg,38.0,
2026-07-09 07:40:00,,WindDir_deg,85.0,
2026-07-09 07:40:03,,WindDir_deg,76.0,
2026-07-09 07:40:04,,WindDir_deg,73.0,
2026-07-09 07:40:05,,WindDir_deg,77.0,
2026-07-09 07:40:06,,WindDir_deg,68.0,
2026-07-09 07:40:07,,WindDir_deg,92.0,
2026-07-09 07:40:08,,WindDir_deg,96.0,
2026-07-09 07:40:09,,WindDir_deg,85.0,
2026-07-09 07:40:10,,WindDir_deg,85.0,
2026-07-09 07:40:11,,WindDir_deg,67.0,
2026-07-09 07:40:12,,WindDir_deg,84.0,
2026-07-09 07:40:13,,WindDir_deg,95.0,
2026-07-09 07:40:15,,WindDir_deg,70.0,
2026-07-09 07:40:16,,WindDir_deg,89.0,
2026-07-09 07:40:17,,WindDir_deg,66.0,
2026-07-09 07:40:19,,WindDir_deg,93.0,
2026-07-09 07:40:20,,WindDir_deg,55.0,
2026-07-09 07:40:21,,WindDir_deg,60.0,
2026-07-09 07:40:22,,WindDir_deg,81.0,
2026-07-09 07:40:23,,WindDir_deg,92.0,
2026-07-09 07:40:24,,WindDir_deg,81.0,
2026-07-09 07:40:25,,WindDir_deg,65.0,
2026-07-09 07:40:26,,WindDir_deg,92.0,
2026-07-09 07:40:29,,WindDir_deg,63.0,
