variable,n,mean,median,min,max,std,variance,coefficient_of_variation_pct,skewness,kurtosis,p05,p25,p50,p75,p95
AirTC_C,172800,29.175461979166666,28.14,21.39,37.47,4.236045922680517,17.94408505905823,14.519207701682157,0.22314059164361796,-1.3597773319628352,23.46,25.44,28.14,33.54,35.75
RH_pct,172800,54.659769502314816,48.34,21.79,87.0,21.07098699466802,443.9864929294688,38.54935208567916,0.24556014867739054,-1.4842175121487498,26.53,36.49,48.34,77.49,86.0
WS_ms,172800,3.1432665509259263,2.78,0.01,12.01,2.0338092364046636,4.13638001008492,64.70368336422361,0.6981479720088276,-0.12905200103829717,0.5,1.49,2.78,4.47,7.0
WindDir_deg,172800,257.4717997685185,275.0,0.0,359.0,64.35055512033469,4140.993944295233,24.993243989512415,-2.168551608494523,4.533900552892044,85.0,258.0,275.0,290.0,317.0
BP_mbar,172800,984.8983333333333,985.0,983.0,986.0,0.7152619938915995,0.5115997199057866,0.07262292661932276,-0.4578310207862252,0.3159350933734535,984.0,985.0,985.0,985.0,986.0
