date_utc,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2026-07-01,3.740411111111111,3.411363888888889,2.885925,2.168586111111111,1.690325,1.7125888888888887,2.4239083333333333,2.086613888888889,3.0678944444444443,2.8455194444444447,4.448241666666667,5.851886111111112,5.564155555555556,5.165127777777777,5.048033333333333,5.3788,5.795433333333333,5.830511111111111,5.0171222222222225,5.00165,4.4709666666666665,3.156502777777778,3.4448722222222226,2.8544416666666668
2026-07-02,1.643286111111111,1.201063888888889,1.1266444444444446,0.7068916666666667,0.6294138888888888,0.9357277777777777,1.0244805555555556,1.3067833333333334,1.446125,1.8347027777777778,1.4392888888888888,1.3238083333333333,3.2238694444444445,5.914830555555556,5.451380555555556,4.777419444444444,4.539244444444445,4.343752777777778,2.775086111111111,3.5683916666666664,3.159866666666667,2.1807444444444446,1.8980055555555555,1.3651055555555556
