Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
NW (292.5–337.5°),FIDAS 200,0.10373,0.0,395
NW (292.5–337.5°),FIDAS 200,0.111469,0.0,395
NW (292.5–337.5°),FIDAS 200,0.119786,0.0,395
NW (292.5–337.5°),FIDAS 200,0.128723,0.0,395
NW (292.5–337.5°),FIDAS 200,0.138327,0.0,395
NW (292.5–337.5°),FIDAS 200,0.148647,0.0,395
NW (292.5–337.5°),FIDAS 200,0.159737,3.3208766437573094,395
NW (292.5–337.5°),FIDAS 200,0.171655,196.5842608016474,395
NW (292.5–337.5°),FIDAS 200,0.184462,735.2430444161101,395
NW (292.5–337.5°),FIDAS 200,0.198224,935.5468336287215,395
NW (292.5–337.5°),FIDAS 200,0.213013,757.8150304321422,395
NW (292.5–337.5°),FIDAS 200,0.228905,616.2915375637372,395
NW (292.5–337.5°),FIDAS 200,0.245984,535.3948363595321,395
NW (292.5–337.5°),FIDAS 200,0.264336,478.42181399767946,395
NW (292.5–337.5°),FIDAS 200,0.284057,396.40453660122273,395
NW (292.5–337.5°),FIDAS 200,0.30525,176.84339398437294,395
NW (292.5–337.5°),FIDAS 200,0.328024,52.39743330069006,395
NW (292.5–337.5°),FIDAS 200,0.352497,25.12910460890298,395
NW (292.5–337.5°),FIDAS 200,0.378797,12.601678553242087,395
NW (292.5–337.5°),FIDAS 200,0.407058,8.718527929058801,395
NW (292.5–337.5°),FIDAS 200,0.437427,7.0966678438381905,395
NW (292.5–337.5°),FIDAS 200,0.470063,6.740834680563031,395
NW (292.5–337.5°),FIDAS 200,0.505133,6.530162982065002,395
NW (292.5–337.5°),FIDAS 200,0.54282,5.126605936973692,395
NW (292.5–337.5°),FIDAS 200,0.583319,4.106397055572613,395
NW (292.5–337.5°),FIDAS 200,0.626839,3.406678213944976,395
NW (292.5–337.5°),FIDAS 200,0.673606,3.131473516600285,395
NW (292.5–337.5°),FIDAS 200,0.723862,2.9913054987423284,395
NW (292.5–337.5°),FIDAS 200,0.777868,2.772775249965881,395
NW (292.5–337.5°),FIDAS 200,0.835903,2.7681161433789767,395
NW (292.5–337.5°),FIDAS 200,0.898268,2.4460121135080275,395
NW (292.5–337.5°),FIDAS 200,0.965286,2.4752823954258187,395
NW (292.5–337.5°),FIDAS 200,1.037304,2.1598267363321737,395
NW (292.5–337.5°),FIDAS 200,1.114695,2.077850003899143,395
NW (292.5–337.5°),FIDAS 200,1.19786,2.005655982005019,395
NW (292.5–337.5°),FIDAS 200,1.28723,1.9390903959922536,395
NW (292.5–337.5°),FIDAS 200,1.383267,1.7331798156906686,395
NW (292.5–337.5°),FIDAS 200,1.48647,1.517724828749971,395
NW (292.5–337.5°),FIDAS 200,1.597372,1.4774911933761965,395
NW (292.5–337.5°),FIDAS 200,1.716548,1.1875699336763357,395
NW (292.5–337.5°),FIDAS 200,1.844616,1.0215632867687061,395
NW (292.5–337.5°),FIDAS 200,1.982239,0.8824427050125107,395
NW (292.5–337.5°),FIDAS 200,2.13013,0.8365139657090568,395
NW (292.5–337.5°),FIDAS 200,2.289054,0.7259505485164706,395
NW (292.5–337.5°),FIDAS 200,2.459835,0.647157433142005,395
NW (292.5–337.5°),FIDAS 200,2.643358,0.5881256515432516,395
NW (292.5–337.5°),FIDAS 200,2.840573,0.5679675471737534,395
NW (292.5–337.5°),FIDAS 200,3.052502,0.5805575125727623,395
NW (292.5–337.5°),FIDAS 200,3.280243,0.5078261163225144,395
NW (292.5–337.5°),FIDAS 200,3.524975,0.4453783443781343,395
NW (292.5–337.5°),FIDAS 200,3.787966,0.39433899520830656,395
NW (292.5–337.5°),FIDAS 200,4.070578,0.3310286181812279,395
NW (292.5–337.5°),FIDAS 200,4.374274,0.29539648745776775,395
NW (292.5–337.5°),FIDAS 200,4.700629,0.264790219156839,395
NW (292.5–337.5°),FIDAS 200,5.051333,0.20161857720200427,395
NW (292.5–337.5°),FIDAS 200,5.428202,0.2022454659501853,395
NW (292.5–337.5°),FIDAS 200,5.833189,0.16757281414766964,395
NW (292.5–337.5°),FIDAS 200,6.26839,0.16038318719437755,395
NW (292.5–337.5°),FIDAS 200,6.736061,0.15617103929784393,395
NW (292.5–337.5°),FIDAS 200,7.238624,0.11047247064783228,395
NW (292.5–337.5°),FIDAS 200,7.778682,0.10879530451476958,395
NW (292.5–337.5°),FIDAS 200,8.359033,0.09150632099537927,395
NW (292.5–337.5°),FIDAS 200,8.982682,0.09693408723479248,395
NW (292.5–337.5°),FIDAS 200,9.652861,0.061682244842701406,395
NW (292.5–337.5°),FIDAS 200,10.373039,0.06452505075362477,395
NW (292.5–337.5°),FIDAS 200,11.146949,0.05181943992374977,395
NW (292.5–337.5°),FIDAS 200,11.978599,0.04395559204714224,395
NW (292.5–337.5°),FIDAS 200,12.872296,0.04068872398817804,395
NW (292.5–337.5°),FIDAS 200,13.83267,0.035966550755121965,395
NW (292.5–337.5°),FIDAS 200,14.864696,0.02430328296305487,395
NW (292.5–337.5°),FIDAS 200,15.973718,0.027742693045737205,395
NW (292.5–337.5°),FIDAS 200,17.165483,0.018339291975363978,395
NW (292.5–337.5°),FIDAS 200,18.446161,0.016578001946724475,395
NW (292.5–337.5°),FIDAS 200,19.82239,0.01765101001321878,395
NW (292.5–337.5°),FIDAS 200,21.301296,0.01899851451714413,395
NW (292.5–337.5°),FIDAS 200,22.890539,0.02035654866289264,395
NW (292.5–337.5°),FIDAS 200,24.598352,0.022059424341413968,395
NW (292.5–337.5°),FIDAS 200,26.433582,0.006385605851244465,395
NW (292.5–337.5°),UCASS 1,0.7765307463326871,0.44001982618565716,2050
NW (292.5–337.5°),UCASS 1,1.7052272575818157,0.06059136531267632,2050
NW (292.5–337.5°),UCASS 1,2.4781242906682466,0.020041121498007384,2050
NW (292.5–337.5°),UCASS 1,3.1246599815019875,0.007243538918448288,2050
NW (292.5–337.5°),UCASS 1,3.668105778191245,0.00460401229595911,2050
NW (292.5–337.5°),UCASS 1,4.161249812255929,0.0,2050
NW (292.5–337.5°),UCASS 1,4.678589531044587,0.006107584366597611,2050
NW (292.5–337.5°),UCASS 1,5.145298825141257,0.0,2050
NW (292.5–337.5°),UCASS 1,5.604863959098383,0.0,2050
NW (292.5–337.5°),UCASS 1,6.061188002363893,0.0,2050
NW (292.5–337.5°),UCASS 1,6.520398760812102,0.0,2050
NW (292.5–337.5°),UCASS 1,6.971986804347811,0.0,2050
NW (292.5–337.5°),UCASS 1,7.420956811624765,0.009440734874211636,2050
NW (292.5–337.5°),UCASS 1,7.891793205602894,0.0,2050
NW (292.5–337.5°),UCASS 1,10.85080642164443,0.0,2050
NW (292.5–337.5°),UCASS 2,4.069004792329446,0.2035103091074753,2050
NW (292.5–337.5°),UCASS 2,4.496398558846847,0.16508815635835603,2050
NW (292.5–337.5°),UCASS 2,5.417970099585268,0.09392751300215539,2050
NW (292.5–337.5°),UCASS 2,6.685506712284417,0.03551674062162284,2050
NW (292.5–337.5°),UCASS 2,8.268978171455045,0.032932494466829935,2050
NW (292.5–337.5°),UCASS 2,10.772854774849607,0.018569839362424057,2050
NW (292.5–337.5°),UCASS 2,13.835259303677686,0.012619452447967151,2050
NW (292.5–337.5°),UCASS 2,17.414821273846023,0.0,2050
NW (292.5–337.5°),UCASS 2,23.11955881932006,0.005880636860362136,2050
NW (292.5–337.5°),UCASS 2,28.16814512885078,0.0,2050
NW (292.5–337.5°),UCASS 2,30.822173836379548,0.0,2050
NW (292.5–337.5°),UCASS 2,33.4058677480469,0.0,2050
NW (292.5–337.5°),UCASS 2,35.530071770262445,0.0,2050
NW (292.5–337.5°),UCASS 2,40.3981039159018,0.0,2050
NW (292.5–337.5°),UCASS 2,48.99905305207439,0.0,2050
NW (292.5–337.5°),UCASS 6,0.6280127387243033,1.3328099732353862,2050
NW (292.5–337.5°),UCASS 6,0.7557777451076474,1.3443484275892754,2050
NW (292.5–337.5°),UCASS 6,1.1299557513460428,0.32745920078817653,2050
NW (292.5–337.5°),UCASS 6,1.7951044537853502,0.4725720029610103,2050
NW (292.5–337.5°),UCASS 6,2.23678340480253,0.5169991642558768,2050
NW (292.5–337.5°),UCASS 6,2.579767431378263,0.14567465785754205,2050
NW (292.5–337.5°),UCASS 6,3.316323265304515,0.08556115298051471,2050
NW (292.5–337.5°),UCASS 6,4.263097465458654,0.042809389398716396,2050
