Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
W (247.5–292.5°),FIDAS 200,0.10373,0.0,1209
W (247.5–292.5°),FIDAS 200,0.111469,0.0,1209
W (247.5–292.5°),FIDAS 200,0.119786,0.0,1209
W (247.5–292.5°),FIDAS 200,0.128723,0.0,1209
W (247.5–292.5°),FIDAS 200,0.138327,0.0,1209
W (247.5–292.5°),FIDAS 200,0.148647,0.0,1209
W (247.5–292.5°),FIDAS 200,0.159737,3.2827878249073827,1209
W (247.5–292.5°),FIDAS 200,0.171655,193.59197589364368,1209
W (247.5–292.5°),FIDAS 200,0.184462,728.5434725257924,1209
W (247.5–292.5°),FIDAS 200,0.198224,930.9413058278859,1209
W (247.5–292.5°),FIDAS 200,0.213013,754.6126684392199,1209
W (247.5–292.5°),FIDAS 200,0.228905,611.6797163318269,1209
W (247.5–292.5°),FIDAS 200,0.245984,532.0606667914627,1209
W (247.5–292.5°),FIDAS 200,0.264336,476.4152584432977,1209
W (247.5–292.5°),FIDAS 200,0.284057,386.14129397201674,1209
W (247.5–292.5°),FIDAS 200,0.30525,168.79963248726,1209
W (247.5–292.5°),FIDAS 200,0.328024,51.26692012547344,1209
W (247.5–292.5°),FIDAS 200,0.352497,24.924254581352585,1209
W (247.5–292.5°),FIDAS 200,0.378797,12.581635190784116,1209
W (247.5–292.5°),FIDAS 200,0.407058,8.614359918251528,1209
W (247.5–292.5°),FIDAS 200,0.437427,7.067000103738585,1209
W (247.5–292.5°),FIDAS 200,0.470063,6.773068941799969,1209
W (247.5–292.5°),FIDAS 200,0.505133,6.479880769594039,1209
W (247.5–292.5°),FIDAS 200,0.54282,4.962728801212927,1209
W (247.5–292.5°),FIDAS 200,0.583319,3.987648793025842,1209
W (247.5–292.5°),FIDAS 200,0.626839,3.1800858277756774,1209
W (247.5–292.5°),FIDAS 200,0.673606,2.907984624074518,1209
W (247.5–292.5°),FIDAS 200,0.723862,2.894965594413583,1209
W (247.5–292.5°),FIDAS 200,0.777868,2.6654645180647263,1209
W (247.5–292.5°),FIDAS 200,0.835903,2.626127027157575,1209
