Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
N (337.5–360° and 0–22.5°),FIDAS 200,0.10373,0.0,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.111469,0.0,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.119786,0.0,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.128723,0.0,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.138327,0.0,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.148647,0.0,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.159737,3.078036939924321,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.171655,189.90430386344585,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.184462,708.7198305482958,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.198224,901.2417361997144,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.213013,739.8249753299543,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.228905,604.1787312487426,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.245984,531.8060404389176,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.264336,480.7020731696839,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.284057,388.4262039463684,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.30525,173.0546152272271,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.328024,50.24013642636348,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.352497,24.447734956944654,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.378797,12.051813602241019,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.407058,8.35976320955154,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.437427,6.691912153308563,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.470063,6.204333080147859,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.505133,6.662573115549567,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.54282,5.037362108712289,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.583319,4.004720841092342,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.626839,2.9644842159692164,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.673606,2.9672428758322966,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.723862,2.9471298104734314,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.777868,2.6752081275477617,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.835903,2.7754181622174827,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.898268,2.3737915671390506,53
N (337.5–360° and 0–22.5°),FIDAS 200,0.965286,2.247086885633814,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.037304,2.0617252487091076,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.114695,2.125585810705665,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.19786,1.6975631906341795,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.28723,1.861302725239972,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.383267,1.8222987830019524,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.48647,1.5411433760487991,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.597372,1.2923474460418822,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.716548,1.2162946204826244,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.844616,0.8739921134395832,53
N (337.5–360° and 0–22.5°),FIDAS 200,1.982239,0.7932338607089168,53
N (337.5–360° and 0–22.5°),FIDAS 200,2.13013,0.8108788031779754,53
N (337.5–360° and 0–22.5°),FIDAS 200,2.289054,0.644577927892731,53
N (337.5–360° and 0–22.5°),FIDAS 200,2.459835,0.5832265331765967,53
N (337.5–360° and 0–22.5°),FIDAS 200,2.643358,0.557067363812074,53
N (337.5–360° and 0–22.5°),FIDAS 200,2.840573,0.4820520094848931,53
N (337.5–360° and 0–22.5°),FIDAS 200,3.052502,0.512210961184596,53
N (337.5–360° and 0–22.5°),FIDAS 200,3.280243,0.38856164387045117,53
N (337.5–360° and 0–22.5°),FIDAS 200,3.524975,0.42244315891963885,53
N (337.5–360° and 0–22.5°),FIDAS 200,3.787966,0.32001321640422203,53
N (337.5–360° and 0–22.5°),FIDAS 200,4.070578,0.36973073273018753,53
N (337.5–360° and 0–22.5°),FIDAS 200,4.374274,0.1972300283172912,53
N (337.5–360° and 0–22.5°),FIDAS 200,4.700629,0.27851851179402237,53
N (337.5–360° and 0–22.5°),FIDAS 200,5.051333,0.1561223962961542,53
N (337.5–360° and 0–22.5°),FIDAS 200,5.428202,0.15520702755035923,53
N (337.5–360° and 0–22.5°),FIDAS 200,5.833189,0.13155970726406463,53
N (337.5–360° and 0–22.5°),FIDAS 200,6.26839,0.07701642708972663,53
N (337.5–360° and 0–22.5°),FIDAS 200,6.736061,0.11968252491115149,53
N (337.5–360° and 0–22.5°),FIDAS 200,7.238624,0.08070810921529813,53
N (337.5–360° and 0–22.5°),FIDAS 200,7.778682,0.08959310405678643,53
N (337.5–360° and 0–22.5°),FIDAS 200,8.359033,0.0927410271619475,53
N (337.5–360° and 0–22.5°),FIDAS 200,8.982682,0.09391824599093164,53
N (337.5–360° and 0–22.5°),FIDAS 200,9.652861,0.047615079936253954,53
N (337.5–360° and 0–22.5°),FIDAS 200,10.373039,0.04749520590864595,53
N (337.5–360° and 0–22.5°),FIDAS 200,11.146949,0.041183729552791454,53
N (337.5–360° and 0–22.5°),FIDAS 200,11.978599,0.036718168642113816,53
N (337.5–360° and 0–22.5°),FIDAS 200,12.872296,0.04173479125608663,53
N (337.5–360° and 0–22.5°),FIDAS 200,13.83267,0.025744654195892256,53
N (337.5–360° and 0–22.5°),FIDAS 200,14.864696,0.01904283720676056,53
N (337.5–360° and 0–22.5°),FIDAS 200,15.973718,0.027667142158626697,53
N (337.5–360° and 0–22.5°),FIDAS 200,17.165483,0.008616219241692787,53
N (337.5–360° and 0–22.5°),FIDAS 200,18.446161,0.01448901742276035,53
N (337.5–360° and 0–22.5°),FIDAS 200,19.82239,0.015379727126165872,53
N (337.5–360° and 0–22.5°),FIDAS 200,21.301296,0.016558764029150748,53
N (337.5–360° and 0–22.5°),FIDAS 200,22.890539,0.017737798670736136,53
N (337.5–360° and 0–22.5°),FIDAS 200,24.598352,0.019257483746220272,53
N (337.5–360° and 0–22.5°),FIDAS 200,26.433582,0.005554487342924884,53
N (337.5–360° and 0–22.5°),UCASS 1,0.7765307463326871,1.69739986193699,1248
N (337.5–360° and 0–22.5°),UCASS 1,1.7052272575818157,0.2123447035169258,1248
N (337.5–360° and 0–22.5°),UCASS 1,2.4781242906682466,0.0672561485140134,1248
N (337.5–360° and 0–22.5°),UCASS 1,3.1246599815019875,0.053037045962772845,1248
N (337.5–360° and 0–22.5°),UCASS 1,3.668105778191245,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,4.161249812255929,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,4.678589531044587,0.014906536543334736,1248
N (337.5–360° and 0–22.5°),UCASS 1,5.145298825141257,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,5.604863959098383,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,6.061188002363893,0.01940873512455226,1248
N (337.5–360° and 0–22.5°),UCASS 1,6.520398760812102,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,6.971986804347811,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,7.420956811624765,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,7.891793205602894,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 1,10.85080642164443,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 2,4.069004792329446,0.2696368499687077,1248
N (337.5–360° and 0–22.5°),UCASS 2,4.496398558846847,0.2280702176225924,1248
N (337.5–360° and 0–22.5°),UCASS 2,5.417970099585268,0.12810756650621893,1248
N (337.5–360° and 0–22.5°),UCASS 2,6.685506712284417,0.04667615417395273,1248
N (337.5–360° and 0–22.5°),UCASS 2,8.268978171455045,0.026792340078987363,1248
N (337.5–360° and 0–22.5°),UCASS 2,10.772854774849607,0.011330665793734887,1248
N (337.5–360° and 0–22.5°),UCASS 2,13.835259303677686,0.012319916862796623,1248
N (337.5–360° and 0–22.5°),UCASS 2,17.414821273846023,0.010004430805919052,1248
N (337.5–360° and 0–22.5°),UCASS 2,23.11955881932006,0.0071763174272697515,1248
N (337.5–360° and 0–22.5°),UCASS 2,28.16814512885078,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 2,30.822173836379548,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 2,33.4058677480469,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 2,35.530071770262445,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 2,40.3981039159018,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 2,48.99905305207439,0.0,1248
N (337.5–360° and 0–22.5°),UCASS 6,0.6280127387243033,2.3880376637219065,1248
N (337.5–360° and 0–22.5°),UCASS 6,0.7557777451076474,2.498708948172932,1248
N (337.5–360° and 0–22.5°),UCASS 6,1.1299557513460428,0.5879294205115956,1248
N (337.5–360° and 0–22.5°),UCASS 6,1.7951044537853502,0.8054382403847968,1248
