Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
N (337.5–360° and 0–22.5°),FIDAS 200,0.10373,0.0,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.111469,0.0,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.119786,0.0,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.128723,0.0,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.138327,0.0,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.148647,0.0,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.159737,27.81554754474184,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.171655,342.34603322817395,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.184462,901.2676880987485,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.198224,1141.6146693694982,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.213013,963.1998130266011,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.228905,864.6925740440845,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.245984,827.5764067627275,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.264336,785.8214297146737,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.284057,576.9079641140404,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.30525,249.2165196234691,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.328024,106.11753011174035,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.352497,54.12130986412459,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.378797,28.6129987651478,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.407058,20.18585656241813,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.437427,15.626454046384964,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.470063,14.527111767296384,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.505133,12.438317358595071,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.54282,7.553878118439478,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.583319,5.516473672109343,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.626839,4.156016621617247,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.673606,3.8164712741446523,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.723862,3.8189843990554984,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.777868,3.3308700592082947,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.835903,3.4095017563927263,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.898268,2.870607440671546,410
N (337.5–360° and 0–22.5°),FIDAS 200,0.965286,2.7321263097802713,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.037304,2.512099274004398,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.114695,2.442174683849936,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.19786,2.14381925119033,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.28723,2.0979028772991843,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.383267,1.9171632416224627,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.48647,1.7006288544572863,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.597372,1.5280653706553258,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.716548,1.308642679687509,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.844616,1.121535408456695,410
N (337.5–360° and 0–22.5°),FIDAS 200,1.982239,0.9242436657036919,410
N (337.5–360° and 0–22.5°),FIDAS 200,2.13013,0.8553841817068676,410
N (337.5–360° and 0–22.5°),FIDAS 200,2.289054,0.7173788247461029,410
N (337.5–360° and 0–22.5°),FIDAS 200,2.459835,0.6660751143211753,410
N (337.5–360° and 0–22.5°),FIDAS 200,2.643358,0.622305782759238,410
N (337.5–360° and 0–22.5°),FIDAS 200,2.840573,0.5431918633399894,410
N (337.5–360° and 0–22.5°),FIDAS 200,3.052502,0.5445235345627374,410
N (337.5–360° and 0–22.5°),FIDAS 200,3.280243,0.4673279845794343,410
N (337.5–360° and 0–22.5°),FIDAS 200,3.524975,0.40267637443567106,410
N (337.5–360° and 0–22.5°),FIDAS 200,3.787966,0.3617932570121779,410
N (337.5–360° and 0–22.5°),FIDAS 200,4.070578,0.3275454895217957,410
N (337.5–360° and 0–22.5°),FIDAS 200,4.374274,0.25422911386519875,410
N (337.5–360° and 0–22.5°),FIDAS 200,4.700629,0.23746595622445094,410
N (337.5–360° and 0–22.5°),FIDAS 200,5.051333,0.19785758939146916,410
N (337.5–360° and 0–22.5°),FIDAS 200,5.428202,0.18746027786739608,410
N (337.5–360° and 0–22.5°),FIDAS 200,5.833189,0.15477230888617846,410
N (337.5–360° and 0–22.5°),FIDAS 200,6.26839,0.13579615891915356,410
N (337.5–360° and 0–22.5°),FIDAS 200,6.736061,0.11756236426679359,410
N (337.5–360° and 0–22.5°),FIDAS 200,7.238624,0.10163692357188701,410
N (337.5–360° and 0–22.5°),FIDAS 200,7.778682,0.10923731007957926,410
N (337.5–360° and 0–22.5°),FIDAS 200,8.359033,0.0972052335747333,410
N (337.5–360° and 0–22.5°),FIDAS 200,8.982682,0.07642362256898555,410
N (337.5–360° and 0–22.5°),FIDAS 200,9.652861,0.06245144627409242,410
N (337.5–360° and 0–22.5°),FIDAS 200,10.373039,0.05367168665377944,410
N (337.5–360° and 0–22.5°),FIDAS 200,11.146949,0.04026555709777544,410
N (337.5–360° and 0–22.5°),FIDAS 200,11.978599,0.03823797808275903,410
N (337.5–360° and 0–22.5°),FIDAS 200,12.872296,0.039573259421783864,410
N (337.5–360° and 0–22.5°),FIDAS 200,13.83267,0.02817918026336293,410
N (337.5–360° and 0–22.5°),FIDAS 200,14.864696,0.017382219254977082,410
N (337.5–360° and 0–22.5°),FIDAS 200,15.973718,0.018594878530054988,410
N (337.5–360° and 0–22.5°),FIDAS 200,17.165483,0.018623254881626902,410
N (337.5–360° and 0–22.5°),FIDAS 200,18.446161,0.01623872314876551,410
N (337.5–360° and 0–22.5°),FIDAS 200,19.82239,0.017258924915773383,410
N (337.5–360° and 0–22.5°),FIDAS 200,21.301296,0.018570629404789433,410
N (337.5–360° and 0–22.5°),FIDAS 200,22.890539,0.019902686894346516,410
N (337.5–360° and 0–22.5°),FIDAS 200,24.598352,0.02159061001120362,410
N (337.5–360° and 0–22.5°),FIDAS 200,26.433582,0.00623313767762694,410
N (337.5–360° and 0–22.5°),UCASS 1,0.7765307463326871,5.726758945256921,537
N (337.5–360° and 0–22.5°),UCASS 1,1.7052272575818157,0.8620414595187181,537
N (337.5–360° and 0–22.5°),UCASS 1,2.4781242906682466,0.35100949938394976,537
N (337.5–360° and 0–22.5°),UCASS 1,3.1246599815019875,0.162389377327283,537
N (337.5–360° and 0–22.5°),UCASS 1,3.668105778191245,0.10321511327064348,537
N (337.5–360° and 0–22.5°),UCASS 1,4.161249812255929,0.08332966349476345,537
N (337.5–360° and 0–22.5°),UCASS 1,4.678589531044587,0.10269222338334233,537
N (337.5–360° and 0–22.5°),UCASS 1,5.145298825141257,0.038046050506026476,537
N (337.5–360° and 0–22.5°),UCASS 1,5.604863959098383,0.0,537
N (337.5–360° and 0–22.5°),UCASS 1,6.061188002363893,0.0,537
N (337.5–360° and 0–22.5°),UCASS 1,6.520398760812102,0.09721212549994683,537
N (337.5–360° and 0–22.5°),UCASS 1,6.971986804347811,0.052155216794352206,537
N (337.5–360° and 0–22.5°),UCASS 1,7.420956811624765,0.05291181130506056,537
N (337.5–360° and 0–22.5°),UCASS 1,7.891793205602894,0.0,537
N (337.5–360° and 0–22.5°),UCASS 1,10.85080642164443,0.0,537
N (337.5–360° and 0–22.5°),UCASS 2,4.069004792329446,0.4236513056870642,537
N (337.5–360° and 0–22.5°),UCASS 2,4.496398558846847,0.43644234838968404,537
N (337.5–360° and 0–22.5°),UCASS 2,5.417970099585268,0.30966400706414887,537
N (337.5–360° and 0–22.5°),UCASS 2,6.685506712284417,0.09187298542627083,537
N (337.5–360° and 0–22.5°),UCASS 2,8.268978171455045,0.06152479851943617,537
N (337.5–360° and 0–22.5°),UCASS 2,10.772854774849607,0.06504815630096264,537
N (337.5–360° and 0–22.5°),UCASS 2,13.835259303677686,0.014145468453392646,537
N (337.5–360° and 0–22.5°),UCASS 2,17.414821273846023,0.011486876245620465,537
