Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
4–6 m/s,FIDAS 200,0.1037,0.0,385
4–6 m/s,FIDAS 200,0.11,0.0,385
4–6 m/s,FIDAS 200,0.1198,0.0,385
4–6 m/s,FIDAS 200,0.1287,0.0,385
4–6 m/s,FIDAS 200,0.1383,0.0,385
4–6 m/s,FIDAS 200,0.1486,0.0,385
4–6 m/s,FIDAS 200,0.1597,2.3632806539186832,385
4–6 m/s,FIDAS 200,0.1717,164.65917618885823,385
4–6 m/s,FIDAS 200,0.1845,671.5450024562463,385
4–6 m/s,FIDAS 200,0.1982,890.7559499137717,385
4–6 m/s,FIDAS 200,0.213,731.7033235386255,385
4–6 m/s,FIDAS 200,0.2289,623.8045865947794,385
4–6 m/s,FIDAS 200,0.246,578.2337922969153,385
4–6 m/s,FIDAS 200,0.2643,567.4931874725984,385
4–6 m/s,FIDAS 200,0.2841,370.06979435950274,385
4–6 m/s,FIDAS 200,0.3053,132.0794444049325,385
4–6 m/s,FIDAS 200,0.328,54.78467492639204,385
4–6 m/s,FIDAS 200,0.3525,25.703299960572703,385
4–6 m/s,FIDAS 200,0.3788,13.13023913725027,385
4–6 m/s,FIDAS 200,0.4071,9.120351170104248,385
4–6 m/s,FIDAS 200,0.4374,7.093754803232893,385
4–6 m/s,FIDAS 200,0.4701,6.602700904749293,385
4–6 m/s,FIDAS 200,0.5051,5.53856910383807,385
4–6 m/s,FIDAS 200,0.5428,3.599744071300003,385
4–6 m/s,FIDAS 200,0.5833,2.6671687250610403,385
4–6 m/s,FIDAS 200,0.6268,2.0393739121728567,385
4–6 m/s,FIDAS 200,0.6736,1.8204106854842717,385
4–6 m/s,FIDAS 200,0.7239,1.8611191659687873,385
4–6 m/s,FIDAS 200,0.7779,1.6368374751813801,385
4–6 m/s,FIDAS 200,0.8359,1.5566428525458382,385
4–6 m/s,FIDAS 200,0.8983,1.392755061620419,385
4–6 m/s,FIDAS 200,0.9653,1.4261733334488158,385
4–6 m/s,FIDAS 200,1.0373,1.3115447039660506,385
4–6 m/s,FIDAS 200,1.1147,1.271942316648099,385
4–6 m/s,FIDAS 200,1.1979,1.1513599156397658,385
4–6 m/s,FIDAS 200,1.2872,1.1018114393322316,385
4–6 m/s,FIDAS 200,1.3833,1.0576779760566186,385
4–6 m/s,FIDAS 200,1.4865,0.9758451744758062,385
4–6 m/s,FIDAS 200,1.5974,0.9408372605530558,385
4–6 m/s,FIDAS 200,1.7165,0.8063697266612759,385
4–6 m/s,FIDAS 200,1.8446,0.6488462320331829,385
4–6 m/s,FIDAS 200,1.9822,0.5690006057857873,385
4–6 m/s,FIDAS 200,2.1301,0.5205034704433236,385
4–6 m/s,FIDAS 200,2.2891,0.4970275318807093,385
4–6 m/s,FIDAS 200,2.4598,0.4129354085630675,385
4–6 m/s,FIDAS 200,2.6434,0.40643945396762526,385
4–6 m/s,FIDAS 200,2.8406,0.3806569738285992,385
4–6 m/s,FIDAS 200,3.0525,0.35561237331804557,385
4–6 m/s,FIDAS 200,3.2802,0.32172133167299105,385
4–6 m/s,FIDAS 200,3.525,0.28819438335548325,385
4–6 m/s,FIDAS 200,3.788,0.26224634246381995,385
4–6 m/s,FIDAS 200,4.0706,0.21982639015303337,385
4–6 m/s,FIDAS 200,4.3743,0.2193340967084796,385
4–6 m/s,FIDAS 200,4.7006,0.179940327143929,385
4–6 m/s,FIDAS 200,5.0513,0.17725750309992494,385
4–6 m/s,FIDAS 200,5.4282,0.1421469581828407,385
4–6 m/s,FIDAS 200,5.8332,0.14359055310404648,385
4–6 m/s,FIDAS 200,6.2684,0.11979396317839118,385
4–6 m/s,FIDAS 200,6.7361,0.1001910383208564,385
4–6 m/s,FIDAS 200,7.2386,0.09337301096386245,385
4–6 m/s,FIDAS 200,7.7787,0.07011095019574964,385
4–6 m/s,FIDAS 200,8.359,0.07357549395691848,385
4–6 m/s,FIDAS 200,8.9827,0.0765346875302789,385
4–6 m/s,FIDAS 200,9.6529,0.05697813562157658,385
4–6 m/s,FIDAS 200,10.373,0.051120641565874286,385
4–6 m/s,FIDAS 200,11.1469,0.04670529473716243,385
4–6 m/s,FIDAS 200,11.9786,0.026255040535656755,385
4–6 m/s,FIDAS 200,12.8723,0.02380150247992131,385
4–6 m/s,FIDAS 200,13.8327,0.0318283144904294,385
4–6 m/s,FIDAS 200,14.8647,0.024854715834299813,385
4–6 m/s,FIDAS 200,15.9737,0.02517713877430115,385
4–6 m/s,FIDAS 200,17.1655,0.013289285450975238,385
4–6 m/s,FIDAS 200,18.4462,0.012229717486121254,385
4–6 m/s,FIDAS 200,19.8224,0.01300567062591819,385
4–6 m/s,FIDAS 200,21.3013,0.01399808970591811,385
4–6 m/s,FIDAS 200,22.8905,0.014997288958825858,385
4–6 m/s,FIDAS 200,24.5984,0.016267451208309247,385
4–6 m/s,FIDAS 200,26.4336,0.004702117268392119,385
4–6 m/s,UCASS 1,0.7765307463326871,0.012910201501034281,1787
4–6 m/s,UCASS 1,1.7052272575818157,0.0025874017518431485,1787
4–6 m/s,UCASS 1,2.4781242906682466,0.0,1787
4–6 m/s,UCASS 1,3.1246599815019875,0.0,1787
4–6 m/s,UCASS 1,3.668105778191245,0.0,1787
4–6 m/s,UCASS 1,4.161249812255929,0.0,1787
4–6 m/s,UCASS 1,4.678589531044587,0.0025428879260126895,1787
4–6 m/s,UCASS 1,5.145298825141257,0.0,1787
4–6 m/s,UCASS 1,5.604863959098383,0.0,1787
4–6 m/s,UCASS 1,6.061188002363893,0.0,1787
4–6 m/s,UCASS 1,6.520398760812102,0.0,1787
4–6 m/s,UCASS 1,6.971986804347811,0.0,1787
4–6 m/s,UCASS 1,7.420956811624765,0.0,1787
4–6 m/s,UCASS 1,7.891793205602894,0.0,1787
4–6 m/s,UCASS 1,10.85080642164443,0.0,1787
4–6 m/s,UCASS 2,4.069004792329446,0.1379910661742759,1787
4–6 m/s,UCASS 2,4.496398558846847,0.21787483668937324,1787
4–6 m/s,UCASS 2,5.417970099585268,0.1104187647113581,1787
4–6 m/s,UCASS 2,6.685506712284417,0.07052436521262516,1787
4–6 m/s,UCASS 2,8.268978171455045,0.0338214978676185,1787
4–6 m/s,UCASS 2,10.772854774849607,0.034791920767283734,1787
4–6 m/s,UCASS 2,13.835259303677686,0.01260983773748315,1787
4–6 m/s,UCASS 2,17.414821273846023,0.01109318388539055,1787
4–6 m/s,UCASS 2,23.11955881932006,0.01346619181094628,1787
4–6 m/s,UCASS 2,28.16814512885078,0.00537067827520242,1787
4–6 m/s,UCASS 2,30.822173836379548,0.0,1787
4–6 m/s,UCASS 2,33.4058677480469,0.0,1787
4–6 m/s,UCASS 2,35.530071770262445,0.0018830883730997163,1787
4–6 m/s,UCASS 2,40.3981039159018,0.0025054123164446446,1787
4–6 m/s,UCASS 2,48.99905305207439,0.005010824632889289,1787
4–6 m/s,UCASS 6,0.6280127387243033,0.5405518896098858,1787
4–6 m/s,UCASS 6,0.7557777451076474,0.6949886971941416,1787
4–6 m/s,UCASS 6,1.1299557513460428,0.27737604805784616,1787
4–6 m/s,UCASS 6,1.7951044537853502,0.3946091500304003,1787
4–6 m/s,UCASS 6,2.23678340480253,0.38304721066925745,1787
4–6 m/s,UCASS 6,2.579767431378263,0.18580547685806326,1787
4–6 m/s,UCASS 6,3.316323265304515,0.12612580315984115,1787
4–6 m/s,UCASS 6,4.263097465458654,0.09023225574872186,1787
4–6 m/s,UCASS 6,5.296527164095356,0.06361747517159472,1787
4–6 m/s,UCASS 6,6.755116579304905,0.017863137025942832,1787
4–6 m/s,UCASS 6,8.618816624107977,0.014501450836830878,1787
4–6 m/s,UCASS 6,11.067971810589329,0.011433401364938263,1787
4–6 m/s,UCASS 6,14.265342617687105,0.006199436474928819,1787
4–6 m/s,UCASS 6,18.743596239782804,0.0024103858638568902,1787
4–6 m/s,UCASS 6,25.325038993059813,0.0008034619546189634,1787
4–6 m/s,TSI OPS 3330,0.3349626844888845,86.40542983632912,320
4–6 m/s,TSI OPS 3330,0.417025179095939,13.750093479296575,320
4–6 m/s,TSI OPS 3330,0.5188785985179963,2.8788254363480776,320
4–6 m/s,TSI OPS 3330,0.6461106716345119,0.9210262800978436,320
4–6 m/s,TSI OPS 3330,0.8041996020889342,0.5649236693310643,320
4–6 m/s,TSI OPS 3330,1.0009740256370292,0.9370938940638996,320
4–6 m/s,TSI OPS 3330,1.246493882857032,0.5984301603092407,320
4–6 m/s,TSI OPS 3330,1.5521636511656882,0.7172146190836654,320
4–6 m/s,TSI OPS 3330,1.9324057544936053,0.701813497163573,320
4–6 m/s,TSI OPS 3330,2.4060049875260026,0.5684912661158718,320
4–6 m/s,TSI OPS 3330,2.9959898197423835,0.38906551604772976,320
4–6 m/s,TSI OPS 3330,3.73008927507104,0.3051297795285937,320
4–6 m/s,TSI OPS 3330,4.644080533324115,0.22993347971983708,320
4–6 m/s,TSI OPS 3330,5.781788823538958,0.18513763541333658,320
4–6 m/s,TSI OPS 3330,7.198224225460054,0.10990701631302038,320
4–6 m/s,TSI OPS 3330,8.962142600963231,0.1010126039511022,320
