Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
8–10 m/s,FIDAS 200,0.1037,0.0,28
8–10 m/s,FIDAS 200,0.11,0.0,28
8–10 m/s,FIDAS 200,0.1198,0.0,28
8–10 m/s,FIDAS 200,0.1287,0.0,28
8–10 m/s,FIDAS 200,0.1383,0.0,28
8–10 m/s,FIDAS 200,0.1486,0.0,28
8–10 m/s,FIDAS 200,0.1597,2.5642567517975574,28
8–10 m/s,FIDAS 200,0.1717,178.627249677075,28
8–10 m/s,FIDAS 200,0.1845,729.3270065588525,28
8–10 m/s,FIDAS 200,0.1982,967.0587004335473,28
8–10 m/s,FIDAS 200,0.213,798.1586331985612,28
8–10 m/s,FIDAS 200,0.2289,682.6523740433577,28
8–10 m/s,FIDAS 200,0.246,644.6912211039921,28
8–10 m/s,FIDAS 200,0.2643,630.5946430556426,28
8–10 m/s,FIDAS 200,0.2841,355.3469235270375,28
8–10 m/s,FIDAS 200,0.3053,118.44620784349407,28
8–10 m/s,FIDAS 200,0.328,55.71644634224619,28
8–10 m/s,FIDAS 200,0.3525,26.632184869360422,28
8–10 m/s,FIDAS 200,0.3788,14.290468739117314,28
8–10 m/s,FIDAS 200,0.4071,9.673499536443714,28
8–10 m/s,FIDAS 200,0.4374,8.095834001855968,28
8–10 m/s,FIDAS 200,0.4701,7.571812271549098,28
8–10 m/s,FIDAS 200,0.5051,6.098664229305683,28
8–10 m/s,FIDAS 200,0.5428,3.940522204380555,28
8–10 m/s,FIDAS 200,0.5833,2.9357930113757544,28
8–10 m/s,FIDAS 200,0.6268,2.1176506950140106,28
8–10 m/s,FIDAS 200,0.6736,1.7821388091036199,28
8–10 m/s,FIDAS 200,0.7239,1.8876731968891085,28
8–10 m/s,FIDAS 200,0.7779,1.8497557643643479,28
8–10 m/s,FIDAS 200,0.8359,1.8423548898935824,28
8–10 m/s,FIDAS 200,0.8983,1.6248813783608491,28
8–10 m/s,FIDAS 200,0.9653,1.678589137718202,28
8–10 m/s,FIDAS 200,1.0373,1.43729600894563,28
8–10 m/s,FIDAS 200,1.1147,1.432240682844249,28
8–10 m/s,FIDAS 200,1.1979,1.3185542768618317,28
8–10 m/s,FIDAS 200,1.2872,1.1620268754801868,28
8–10 m/s,FIDAS 200,1.3833,1.1146024079982098,28
8–10 m/s,FIDAS 200,1.4865,1.3368618888864807,28
8–10 m/s,FIDAS 200,1.5974,1.0379932963385652,28
8–10 m/s,FIDAS 200,1.7165,0.9108088848111933,28
8–10 m/s,FIDAS 200,1.8446,0.8158463415384866,28
8–10 m/s,FIDAS 200,1.9822,0.6736361319005796,28
8–10 m/s,FIDAS 200,2.1301,0.5394687149913201,28
8–10 m/s,FIDAS 200,2.2891,0.489387225234265,28
8–10 m/s,FIDAS 200,2.4598,0.4036032221635262,28
8–10 m/s,FIDAS 200,2.6434,0.6689789686860705,28
8–10 m/s,FIDAS 200,2.8406,0.47175748541736057,28
8–10 m/s,FIDAS 200,3.0525,0.4466437577410557,28
8–10 m/s,FIDAS 200,3.2802,0.44921816339818543,28
8–10 m/s,FIDAS 200,3.525,0.31934676272232004,28
8–10 m/s,FIDAS 200,3.788,0.22309190269621454,28
8–10 m/s,FIDAS 200,4.0706,0.3169437745194432,28
8–10 m/s,FIDAS 200,4.3743,0.20967595158649419,28
8–10 m/s,FIDAS 200,4.7006,0.18575018680443392,28
8–10 m/s,FIDAS 200,5.0513,0.12602127207053002,28
8–10 m/s,FIDAS 200,5.4282,0.1584940388116205,28
8–10 m/s,FIDAS 200,5.8332,0.10859304054193827,28
8–10 m/s,FIDAS 200,6.2684,0.10511790845272183,28
8–10 m/s,FIDAS 200,6.7361,0.11769442926537346,28
8–10 m/s,FIDAS 200,7.2386,0.07413974900870607,28
8–10 m/s,FIDAS 200,7.7787,0.07111190835327696,28
8–10 m/s,FIDAS 200,8.359,0.08295034980193708,28
8–10 m/s,FIDAS 200,8.9827,0.1128317328344889,28
8–10 m/s,FIDAS 200,9.6529,0.07341285430316942,28
8–10 m/s,FIDAS 200,10.373,0.08222098468812944,28
8–10 m/s,FIDAS 200,11.1469,0.03905931127392435,28
8–10 m/s,FIDAS 200,11.9786,0.048707228871674876,28
8–10 m/s,FIDAS 200,12.8723,0.06382650342034789,28
8–10 m/s,FIDAS 200,13.8327,0.03663612570728675,28
8–10 m/s,FIDAS 200,14.8647,0.017056433024822425,28
