Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
8–10 m/s,FIDAS 200,0.1037,0.0,165
8–10 m/s,FIDAS 200,0.1198,0.0,165
8–10 m/s,FIDAS 200,0.1287,0.0,165
8–10 m/s,FIDAS 200,0.1383,0.0,165
8–10 m/s,FIDAS 200,0.1486,0.0,165
8–10 m/s,FIDAS 200,0.1597,65.7401143525541,165
8–10 m/s,FIDAS 200,0.1717,552.0090180098925,165
8–10 m/s,FIDAS 200,0.1845,879.9594304616545,165
8–10 m/s,FIDAS 200,0.1982,1030.6397218356453,165
8–10 m/s,FIDAS 200,0.213,819.8031335323193,165
8–10 m/s,FIDAS 200,0.2289,680.8123862664005,165
8–10 m/s,FIDAS 200,0.246,590.8088056691496,165
8–10 m/s,FIDAS 200,0.2643,534.007326256102,165
8–10 m/s,FIDAS 200,0.2841,358.81955042259307,165
8–10 m/s,FIDAS 200,0.3053,140.5874499922186,165
8–10 m/s,FIDAS 200,0.328,53.99891105127412,165
8–10 m/s,FIDAS 200,0.3525,26.4551205718179,165
8–10 m/s,FIDAS 200,0.3788,14.156600500237033,165
8–10 m/s,FIDAS 200,0.4071,9.47240901795341,165
8–10 m/s,FIDAS 200,0.4374,7.572809635894344,165
8–10 m/s,FIDAS 200,0.4701,7.451770978791655,165
8–10 m/s,FIDAS 200,0.5051,6.216002629413098,165
8–10 m/s,FIDAS 200,0.5428,4.5925960169031175,165
8–10 m/s,FIDAS 200,0.5833,3.456621341572734,165
8–10 m/s,FIDAS 200,0.6268,2.943001718002242,165
8–10 m/s,FIDAS 200,0.6736,2.5921920619186842,165
8–10 m/s,FIDAS 200,0.7239,2.582186846104638,165
8–10 m/s,FIDAS 200,0.7779,2.254234426128978,165
8–10 m/s,FIDAS 200,0.8359,2.389542417222424,165
8–10 m/s,FIDAS 200,0.8983,1.9267936597646598,165
8–10 m/s,FIDAS 200,0.9653,2.0176987479081503,165
8–10 m/s,FIDAS 200,1.0373,1.7868747041460782,165
8–10 m/s,FIDAS 200,1.1147,1.6915309077020564,165
8–10 m/s,FIDAS 200,1.1979,1.5316459273381406,165
8–10 m/s,FIDAS 200,1.2872,1.456812396758513,165
8–10 m/s,FIDAS 200,1.3833,1.3991311361690943,165
8–10 m/s,FIDAS 200,1.4865,1.3140085354405056,165
8–10 m/s,FIDAS 200,1.5974,1.1168987630913603,165
8–10 m/s,FIDAS 200,1.7165,1.0078361141776275,165
8–10 m/s,FIDAS 200,1.8446,0.8486689225033751,165
8–10 m/s,FIDAS 200,1.9822,0.7105240087894541,165
8–10 m/s,FIDAS 200,2.1301,0.6293368537395402,165
8–10 m/s,FIDAS 200,2.2891,0.5642946066130847,165
8–10 m/s,FIDAS 200,2.4598,0.5958585389862733,165
8–10 m/s,FIDAS 200,2.6434,0.5674114827525534,165
8–10 m/s,FIDAS 200,2.8406,0.46008859329384083,165
8–10 m/s,FIDAS 200,3.0525,0.47392357736497454,165
8–10 m/s,FIDAS 200,3.2802,0.42779396121564184,165
8–10 m/s,FIDAS 200,3.525,0.40546993966672834,165
8–10 m/s,FIDAS 200,3.788,0.30573589578491045,165
8–10 m/s,FIDAS 200,4.0706,0.28398938536574553,165
8–10 m/s,FIDAS 200,4.3743,0.2899153892821737,165
8–10 m/s,FIDAS 200,4.7006,0.23462533597759708,165
8–10 m/s,FIDAS 200,5.0513,0.18744542064948844,165
8–10 m/s,FIDAS 200,5.4282,0.19262113743018572,165
8–10 m/s,FIDAS 200,5.8332,0.14637723886163592,165
8–10 m/s,FIDAS 200,6.2684,0.12584721320502198,165
8–10 m/s,FIDAS 200,6.7361,0.1379339157449457,165
