Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
2–4 m/s,FIDAS 200,0.1037,0.0,5602
2–4 m/s,FIDAS 200,0.1198,0.0,5602
2–4 m/s,FIDAS 200,0.1287,0.0,5602
2–4 m/s,FIDAS 200,0.1383,0.0,5602
2–4 m/s,FIDAS 200,0.1486,0.0,5602
2–4 m/s,FIDAS 200,0.1597,34.152829689126804,5602
2–4 m/s,FIDAS 200,0.1717,370.09308066146275,5602
2–4 m/s,FIDAS 200,0.1845,812.5294333299662,5602
2–4 m/s,FIDAS 200,0.1982,1005.4518370119314,5602
2–4 m/s,FIDAS 200,0.213,822.0141832501263,5602
2–4 m/s,FIDAS 200,0.2289,707.8205150789131,5602
2–4 m/s,FIDAS 200,0.246,656.8754915086084,5602
2–4 m/s,FIDAS 200,0.2643,611.4729244049015,5602
2–4 m/s,FIDAS 200,0.2841,415.4629941642801,5602
2–4 m/s,FIDAS 200,0.3053,173.64471390196368,5602
2–4 m/s,FIDAS 200,0.328,68.68524736012085,5602
2–4 m/s,FIDAS 200,0.3525,33.72246757335743,5602
2–4 m/s,FIDAS 200,0.3788,18.068625858088204,5602
2–4 m/s,FIDAS 200,0.4071,12.84033470926224,5602
2–4 m/s,FIDAS 200,0.4374,10.36141780077218,5602
2–4 m/s,FIDAS 200,0.4701,9.67227838220768,5602
2–4 m/s,FIDAS 200,0.5051,7.9343403971941076,5602
2–4 m/s,FIDAS 200,0.5428,5.434943547027122,5602
2–4 m/s,FIDAS 200,0.5833,4.140596215545118,5602
2–4 m/s,FIDAS 200,0.6268,3.37133985432993,5602
2–4 m/s,FIDAS 200,0.6736,3.164611206532201,5602
2–4 m/s,FIDAS 200,0.7239,3.1727217910161363,5602
2–4 m/s,FIDAS 200,0.7779,2.799705872733163,5602
2–4 m/s,FIDAS 200,0.8359,2.8188040657485347,5602
2–4 m/s,FIDAS 200,0.8983,2.392108390875002,5602
2–4 m/s,FIDAS 200,0.9653,2.422694993237768,5602
2–4 m/s,FIDAS 200,1.0373,2.095449494758891,5602
2–4 m/s,FIDAS 200,1.1147,2.0347208228331817,5602
2–4 m/s,FIDAS 200,1.1979,1.854765187123823,5602
2–4 m/s,FIDAS 200,1.2872,1.7252288953449435,5602
2–4 m/s,FIDAS 200,1.3833,1.5927319206321042,5602
2–4 m/s,FIDAS 200,1.4865,1.3911433603476548,5602
2–4 m/s,FIDAS 200,1.5974,1.262530289197916,5602
2–4 m/s,FIDAS 200,1.7165,1.0590308443131327,5602
2–4 m/s,FIDAS 200,1.8446,0.9080291104047096,5602
2–4 m/s,FIDAS 200,1.9822,0.782756056822147,5602
2–4 m/s,FIDAS 200,2.1301,0.6968492401615971,5602
