Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
0–2 m/s,FIDAS 200,0.1037,0.0,6452
0–2 m/s,FIDAS 200,0.1198,0.0,6452
0–2 m/s,FIDAS 200,0.1287,0.0,6452
0–2 m/s,FIDAS 200,0.1383,0.0,6452
0–2 m/s,FIDAS 200,0.1486,0.0,6452
0–2 m/s,FIDAS 200,0.1597,11.697728375771488,6452
0–2 m/s,FIDAS 200,0.1717,249.40844829305016,6452
0–2 m/s,FIDAS 200,0.1845,816.8855495332466,6452
0–2 m/s,FIDAS 200,0.1982,1071.4700592661804,6452
0–2 m/s,FIDAS 200,0.213,909.4690261113467,6452
0–2 m/s,FIDAS 200,0.2289,816.1485565326795,6452
0–2 m/s,FIDAS 200,0.246,796.4214385676046,6452
0–2 m/s,FIDAS 200,0.2643,780.2182456446931,6452
0–2 m/s,FIDAS 200,0.2841,584.1076496185472,6452
0–2 m/s,FIDAS 200,0.3053,246.52747762585645,6452
0–2 m/s,FIDAS 200,0.328,107.07280205529531,6452
0–2 m/s,FIDAS 200,0.3525,54.95871855775273,6452
0–2 m/s,FIDAS 200,0.3788,29.54068006009725,6452
0–2 m/s,FIDAS 200,0.4071,21.15439100103069,6452
0–2 m/s,FIDAS 200,0.4374,16.93422617237317,6452
0–2 m/s,FIDAS 200,0.4701,15.837136071749631,6452
0–2 m/s,FIDAS 200,0.5051,13.939007596258213,6452
0–2 m/s,FIDAS 200,0.5428,8.684146915180975,6452
0–2 m/s,FIDAS 200,0.5833,6.346409290380818,6452
0–2 m/s,FIDAS 200,0.6268,4.793392785406388,6452
0–2 m/s,FIDAS 200,0.6736,4.25959732733935,6452
0–2 m/s,FIDAS 200,0.7239,4.314888733525221,6452
0–2 m/s,FIDAS 200,0.7779,3.8539650908254135,6452
0–2 m/s,FIDAS 200,0.8359,3.780453962104708,6452
0–2 m/s,FIDAS 200,0.8983,3.406929924882437,6452
0–2 m/s,FIDAS 200,0.9653,3.207460920335339,6452
0–2 m/s,FIDAS 200,1.0373,2.920152137639836,6452
0–2 m/s,FIDAS 200,1.1147,2.7959891066571565,6452
0–2 m/s,FIDAS 200,1.1979,2.5355698381007166,6452
0–2 m/s,FIDAS 200,1.2872,2.4046103265682346,6452
0–2 m/s,FIDAS 200,1.3833,2.2223902555549455,6452
0–2 m/s,FIDAS 200,1.4865,1.9168151917948248,6452
0–2 m/s,FIDAS 200,1.5974,1.7304254500150047,6452
0–2 m/s,FIDAS 200,1.7165,1.4206671863495424,6452
0–2 m/s,FIDAS 200,1.8446,1.194025974136545,6452
0–2 m/s,FIDAS 200,1.9822,1.010209512509685,6452
0–2 m/s,FIDAS 200,2.1301,0.8933628835703651,6452
0–2 m/s,FIDAS 200,2.2891,0.7688257097073852,6452
0–2 m/s,FIDAS 200,2.4598,0.7110571444208663,6452
0–2 m/s,FIDAS 200,2.6434,0.6344268523249336,6452
0–2 m/s,FIDAS 200,2.8406,0.5702231745932334,6452
0–2 m/s,FIDAS 200,3.0525,0.5367708826704545,6452
0–2 m/s,FIDAS 200,3.2802,0.4771914778508273,6452
0–2 m/s,FIDAS 200,3.525,0.42824852279417674,6452
0–2 m/s,FIDAS 200,3.788,0.37165442255007525,6452
0–2 m/s,FIDAS 200,4.0706,0.3132371867745421,6452
0–2 m/s,FIDAS 200,4.3743,0.2832474084475115,6452
0–2 m/s,FIDAS 200,4.7006,0.24468141922932887,6452
0–2 m/s,FIDAS 200,5.0513,0.21059101929731344,6452
0–2 m/s,FIDAS 200,5.4282,0.17474942921575137,6452
0–2 m/s,FIDAS 200,5.8332,0.15556264607941353,6452
0–2 m/s,FIDAS 200,6.2684,0.13826962364827478,6452
0–2 m/s,FIDAS 200,6.7361,0.11568787289299293,6452
0–2 m/s,FIDAS 200,7.2386,0.1085838562364277,6452
0–2 m/s,FIDAS 200,7.7787,0.0941514567714504,6452
0–2 m/s,FIDAS 200,8.359,0.0835526999452561,6452
0–2 m/s,FIDAS 200,8.9827,0.06824096036033729,6452
0–2 m/s,FIDAS 200,9.6529,0.06151239357295956,6452
0–2 m/s,FIDAS 200,10.373,0.05270715319104635,6452
0–2 m/s,FIDAS 200,11.1469,0.04478951398908302,6452
0–2 m/s,FIDAS 200,11.9786,0.040573330023610535,6452
0–2 m/s,FIDAS 200,12.8723,0.034203663314637714,6452
0–2 m/s,FIDAS 200,13.8327,0.027160165297439667,6452
0–2 m/s,FIDAS 200,14.8647,0.023738386715800707,6452
0–2 m/s,FIDAS 200,15.9737,0.020289265823734977,6452
0–2 m/s,FIDAS 200,17.1655,0.01687888323615276,6452
0–2 m/s,FIDAS 200,18.4462,0.015307289613056205,6452
0–2 m/s,FIDAS 200,19.8224,0.016292472944834963,6452
0–2 m/s,FIDAS 200,21.3013,0.01753517885264006,6452
0–2 m/s,FIDAS 200,22.8905,0.018788098957715823,6452
0–2 m/s,FIDAS 200,24.5984,0.02036644590255039,6452
0–2 m/s,FIDAS 200,26.4336,0.005892388280024474,6452
0–2 m/s,UCASS 1,0.7765307463326871,2.940426156697968,35043
0–2 m/s,UCASS 1,1.7052272575818157,0.4010791276683728,35043
0–2 m/s,UCASS 1,2.4781242906682466,0.16264259527956865,35043
0–2 m/s,UCASS 1,3.1246599815019875,0.08547500346208245,35043
0–2 m/s,UCASS 1,3.668105778191245,0.046626446157509494,35043
0–2 m/s,UCASS 1,4.161249812255929,0.04391728048346024,35043
0–2 m/s,UCASS 1,4.678589531044587,0.030926823748011492,35043
