Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
4–6 m/s,FIDAS 200,0.1037,0.0,3423
4–6 m/s,FIDAS 200,0.1198,0.0,3423
4–6 m/s,FIDAS 200,0.1287,0.0,3423
4–6 m/s,FIDAS 200,0.1383,0.0,3423
4–6 m/s,FIDAS 200,0.1486,0.0,3423
4–6 m/s,FIDAS 200,0.1597,67.82011818777988,3423
4–6 m/s,FIDAS 200,0.1717,571.3780348828083,3423
4–6 m/s,FIDAS 200,0.1845,870.9343350261212,3423
4–6 m/s,FIDAS 200,0.1982,1019.2771531873726,3423
4–6 m/s,FIDAS 200,0.213,809.4904242124429,3423
4–6 m/s,FIDAS 200,0.2289,676.0556869763993,3423
4–6 m/s,FIDAS 200,0.246,601.2486905504916,3423
4–6 m/s,FIDAS 200,0.2643,554.8123920693175,3423
4–6 m/s,FIDAS 200,0.2841,374.39728869565846,3423
4–6 m/s,FIDAS 200,0.3053,147.16587122702535,3423
4–6 m/s,FIDAS 200,0.328,58.748653271123224,3423
4–6 m/s,FIDAS 200,0.3525,28.714705161400826,3423
4–6 m/s,FIDAS 200,0.3788,15.231640685242374,3423
4–6 m/s,FIDAS 200,0.4071,10.717068410934955,3423
4–6 m/s,FIDAS 200,0.4374,8.662907525325913,3423
4–6 m/s,FIDAS 200,0.4701,8.273132582206031,3423
4–6 m/s,FIDAS 200,0.5051,6.978416638798771,3423
4–6 m/s,FIDAS 200,0.5428,4.862450698951833,3423
4–6 m/s,FIDAS 200,0.5833,3.788439214071594,3423
4–6 m/s,FIDAS 200,0.6268,3.070696271920676,3423
4–6 m/s,FIDAS 200,0.6736,2.902132195770126,3423
4–6 m/s,FIDAS 200,0.7239,2.9313206710374966,3423
4–6 m/s,FIDAS 200,0.7779,2.529139548043414,3423
4–6 m/s,FIDAS 200,0.8359,2.5920106744604134,3423
4–6 m/s,FIDAS 200,0.8983,2.179100609550891,3423
4–6 m/s,FIDAS 200,0.9653,2.2132456682329136,3423
4–6 m/s,FIDAS 200,1.0373,1.9089199384217452,3423
4–6 m/s,FIDAS 200,1.1147,1.8412320347025137,3423
4–6 m/s,FIDAS 200,1.1979,1.6965394644223202,3423
4–6 m/s,FIDAS 200,1.2872,1.5787581244306081,3423
4–6 m/s,FIDAS 200,1.3833,1.4745819642158597,3423
4–6 m/s,FIDAS 200,1.4865,1.2968860821832282,3423
4–6 m/s,FIDAS 200,1.5974,1.1823061155575776,3423
4–6 m/s,FIDAS 200,1.7165,1.0074374257079899,3423
4–6 m/s,FIDAS 200,1.8446,0.8476849048761563,3423
4–6 m/s,FIDAS 200,1.9822,0.7249966201958864,3423
4–6 m/s,FIDAS 200,2.1301,0.6493219721321831,3423
4–6 m/s,FIDAS 200,2.2891,0.5766049699732745,3423
4–6 m/s,FIDAS 200,2.4598,0.5224057975844353,3423
4–6 m/s,FIDAS 200,2.6434,0.47689520404090646,3423
4–6 m/s,FIDAS 200,2.8406,0.4241487221606074,3423
4–6 m/s,FIDAS 200,3.0525,0.40043536253542555,3423
4–6 m/s,FIDAS 200,3.2802,0.3601928341393608,3423
4–6 m/s,FIDAS 200,3.525,0.3152385340506528,3423
4–6 m/s,FIDAS 200,3.788,0.2899607061281543,3423
4–6 m/s,FIDAS 200,4.0706,0.24577827071811828,3423
4–6 m/s,FIDAS 200,4.3743,0.22795505182433673,3423
4–6 m/s,FIDAS 200,4.7006,0.1946934732443447,3423
4–6 m/s,FIDAS 200,5.0513,0.17625377315798377,3423
4–6 m/s,FIDAS 200,5.4282,0.14881864768228614,3423
4–6 m/s,FIDAS 200,5.8332,0.12883645990015283,3423
4–6 m/s,FIDAS 200,6.2684,0.11698930175172527,3423
4–6 m/s,FIDAS 200,6.7361,0.10122713402096395,3423
4–6 m/s,FIDAS 200,7.2386,0.09292002217464428,3423
4–6 m/s,FIDAS 200,7.7787,0.07819254933716475,3423
4–6 m/s,FIDAS 200,8.359,0.07328117491683406,3423
4–6 m/s,FIDAS 200,8.9827,0.06747838533448657,3423
4–6 m/s,FIDAS 200,9.6529,0.05965289875446061,3423
4–6 m/s,FIDAS 200,10.373,0.04713563205276234,3423
4–6 m/s,FIDAS 200,11.1469,0.03293734884977011,3423
4–6 m/s,FIDAS 200,11.9786,0.0323614269068669,3423
4–6 m/s,FIDAS 200,12.8723,0.02739063631653603,3423
4–6 m/s,FIDAS 200,13.8327,0.02513516681733354,3423
4–6 m/s,FIDAS 200,14.8647,0.019996357308791925,3423
4–6 m/s,FIDAS 200,15.9737,0.01768825274544382,3423
4–6 m/s,FIDAS 200,17.1655,0.01338447930670402,3423
4–6 m/s,FIDAS 200,18.4462,0.01195528006269353,3423
4–6 m/s,FIDAS 200,19.8224,0.012700398599767624,3423
4–6 m/s,FIDAS 200,21.3013,0.013671575432362465,3423
4–6 m/s,FIDAS 200,22.8905,0.01464679052575027,3423
4–6 m/s,FIDAS 200,24.5984,0.015894311996221596,3423
4–6 m/s,FIDAS 200,26.4336,0.004588599430766092,3423
4–6 m/s,UCASS 1,0.7765307463326871,0.8302062648935973,5351
4–6 m/s,UCASS 1,1.7052272575818157,0.17393795571948292,5351
4–6 m/s,UCASS 1,2.4781242906682466,0.0708039237150513,5351
4–6 m/s,UCASS 1,3.1246599815019875,0.050188041353980764,5351
4–6 m/s,UCASS 1,3.668105778191245,0.044849013500924795,5351
4–6 m/s,UCASS 1,4.161249812255929,0.02107906344443023,5351
4–6 m/s,UCASS 1,4.678589531044587,0.021787173603226257,5351
4–6 m/s,UCASS 1,5.145298825141257,0.007450935620862701,5351
4–6 m/s,UCASS 1,5.604863959098383,0.014251959402562778,5351
4–6 m/s,UCASS 1,6.061188002363893,0.007637409376232351,5351
4–6 m/s,UCASS 1,6.520398760812102,0.010708883562324974,5351
4–6 m/s,UCASS 1,6.971986804347811,0.005107036833761504,5351
4–6 m/s,UCASS 1,7.420956811624765,0.010362245078626327,5351
4–6 m/s,UCASS 1,7.891793205602894,0.001501426122977317,5351
4–6 m/s,UCASS 1,10.85080642164443,0.007507130614886585,5351
4–6 m/s,UCASS 2,4.069004792329446,0.12046292052154492,5351
