Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
2–4 m/s,FIDAS 200,0.10373,0.0,661
2–4 m/s,FIDAS 200,0.111469,0.0,661
2–4 m/s,FIDAS 200,0.119786,0.0,661
2–4 m/s,FIDAS 200,0.128723,0.0,661
2–4 m/s,FIDAS 200,0.138327,0.0,661
2–4 m/s,FIDAS 200,0.148647,0.0,661
2–4 m/s,FIDAS 200,0.159737,3.12156189967709,661
2–4 m/s,FIDAS 200,0.171655,182.0464025924638,661
2–4 m/s,FIDAS 200,0.184462,682.421027615763,661
2–4 m/s,FIDAS 200,0.198224,870.0080492129354,661
2–4 m/s,FIDAS 200,0.213013,704.2150302735756,661
2–4 m/s,FIDAS 200,0.228905,569.9913481573965,661
2–4 m/s,FIDAS 200,0.245984,493.7382396663634,661
2–4 m/s,FIDAS 200,0.264336,439.2176442132852,661
2–4 m/s,FIDAS 200,0.284057,365.70723613288396,661
2–4 m/s,FIDAS 200,0.30525,168.58360991030133,661
2–4 m/s,FIDAS 200,0.328024,48.75068377082651,661
2–4 m/s,FIDAS 200,0.352497,23.634683859229344,661
2–4 m/s,FIDAS 200,0.378797,11.770682128887337,661
2–4 m/s,FIDAS 200,0.407058,8.064125777515471,661
2–4 m/s,FIDAS 200,0.437427,6.558846728908095,661
2–4 m/s,FIDAS 200,0.470063,6.189632967871308,661
2–4 m/s,FIDAS 200,0.505133,5.994654008017345,661
2–4 m/s,FIDAS 200,0.54282,4.701177611733508,661
2–4 m/s,FIDAS 200,0.583319,3.6896773180456726,661
2–4 m/s,FIDAS 200,0.626839,2.991951873749984,661
2–4 m/s,FIDAS 200,0.673606,2.7281137957416344,661
2–4 m/s,FIDAS 200,0.723862,2.6617669679920413,661
2–4 m/s,FIDAS 200,0.777868,2.4722512296483754,661
2–4 m/s,FIDAS 200,0.835903,2.355566442299528,661
2–4 m/s,FIDAS 200,0.898268,2.135487939541086,661
2–4 m/s,FIDAS 200,0.965286,2.1839191179524193,661
2–4 m/s,FIDAS 200,1.037304,1.8588010352336484,661
2–4 m/s,FIDAS 200,1.114695,1.8342819451129784,661
2–4 m/s,FIDAS 200,1.19786,1.728521061921502,661
2–4 m/s,FIDAS 200,1.28723,1.6307959570190895,661
2–4 m/s,FIDAS 200,1.383267,1.5276466704884903,661
2–4 m/s,FIDAS 200,1.48647,1.3236644460960048,661
