Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
10–12 m/s,FIDAS 200,0.10373,0.0,4
10–12 m/s,FIDAS 200,0.111469,0.0,4
10–12 m/s,FIDAS 200,0.119786,0.0,4
10–12 m/s,FIDAS 200,0.128723,0.0,4
10–12 m/s,FIDAS 200,0.138327,0.0,4
10–12 m/s,FIDAS 200,0.148647,0.0,4
10–12 m/s,FIDAS 200,0.159737,3.4440764379573765,4
10–12 m/s,FIDAS 200,0.171655,209.47158964992207,4
10–12 m/s,FIDAS 200,0.184462,792.698012262324,4
10–12 m/s,FIDAS 200,0.198224,1020.2038018245346,4
10–12 m/s,FIDAS 200,0.213013,832.7458537836876,4
10–12 m/s,FIDAS 200,0.228905,654.3353650708143,4
10–12 m/s,FIDAS 200,0.245984,581.3921980756719,4
10–12 m/s,FIDAS 200,0.264336,505.8756652153379,4
10–12 m/s,FIDAS 200,0.284057,418.4107734091576,4
10–12 m/s,FIDAS 200,0.30525,187.1909468574829,4
10–12 m/s,FIDAS 200,0.328024,55.101140887016875,4
10–12 m/s,FIDAS 200,0.352497,25.123544395733195,4
10–12 m/s,FIDAS 200,0.378797,13.092837465395915,4
10–12 m/s,FIDAS 200,0.407058,8.569844666992788,4
10–12 m/s,FIDAS 200,0.437427,7.253898632097744,4
10–12 m/s,FIDAS 200,0.470063,6.635785309939719,4
10–12 m/s,FIDAS 200,0.505133,5.585238437039609,4
10–12 m/s,FIDAS 200,0.54282,3.779629530771794,4
10–12 m/s,FIDAS 200,0.583319,3.5467460838804348,4
10–12 m/s,FIDAS 200,0.626839,4.980686972025456,4
10–12 m/s,FIDAS 200,0.673606,2.1252988264649453,4
10–12 m/s,FIDAS 200,0.723862,2.740264626818039,4
10–12 m/s,FIDAS 200,0.777868,2.463985128374224,4
10–12 m/s,FIDAS 200,0.835903,2.811399960590793,4
10–12 m/s,FIDAS 200,0.898268,1.91767922783532,4
10–12 m/s,FIDAS 200,0.965286,2.0741588250465743,4
10–12 m/s,FIDAS 200,1.037304,1.4301357514786488,4
10–12 m/s,FIDAS 200,1.114695,2.2764612810814646,4
10–12 m/s,FIDAS 200,1.19786,1.8509637476341019,4
10–12 m/s,FIDAS 200,1.28723,2.678003638368646,4
10–12 m/s,FIDAS 200,1.383267,2.097530293612866,4
10–12 m/s,FIDAS 200,1.48647,1.2427565277363122,4
10–12 m/s,FIDAS 200,1.597372,1.5778655775935586,4
10–12 m/s,FIDAS 200,1.716548,1.607982860107448,4
10–12 m/s,FIDAS 200,1.844616,1.2829081976264813,4
10–12 m/s,FIDAS 200,1.982239,1.005983771665944,4
10–12 m/s,FIDAS 200,2.13013,1.1845696396929397,4
10–12 m/s,FIDAS 200,2.289054,1.0502211004277833,4
10–12 m/s,FIDAS 200,2.459835,0.8207470528155193,4
10–12 m/s,FIDAS 200,2.643358,0.5041538213534371,4
10–12 m/s,FIDAS 200,2.840573,0.6309056680801369,4
10–12 m/s,FIDAS 200,3.052502,0.5284251094584673,4
10–12 m/s,FIDAS 200,3.280243,0.4339406721825317,4
10–12 m/s,FIDAS 200,3.524975,0.4422366162179542,4
10–12 m/s,FIDAS 200,3.787966,0.35167407543190266,4
10–12 m/s,FIDAS 200,4.070578,0.3411605155274523,4
10–12 m/s,FIDAS 200,4.374274,0.2717168011737655,4
10–12 m/s,FIDAS 200,4.700629,0.3842730675500236,4
10–12 m/s,FIDAS 200,5.051333,0.3038192685477775,4
10–12 m/s,FIDAS 200,5.428202,0.2719216971574667,4
10–12 m/s,FIDAS 200,5.833189,0.08722079673577733,4
10–12 m/s,FIDAS 200,6.26839,0.335451426707125,4
10–12 m/s,FIDAS 200,6.736061,0.30637154902692026,4
10–12 m/s,FIDAS 200,7.238624,0.39589846805725026,4
10–12 m/s,FIDAS 200,7.778682,0.08652301243025799,4
10–12 m/s,FIDAS 200,8.359033,0.08652303115369432,4
10–12 m/s,FIDAS 200,8.982682,0.08528021861623206,4
10–12 m/s,FIDAS 200,9.652861,0.16432404140213022,4
10–12 m/s,FIDAS 200,10.373039,0.24980054854909517,4
10–12 m/s,FIDAS 200,11.146949,0.015350858401614315,4
10–12 m/s,FIDAS 200,11.978599,0.0,4
10–12 m/s,FIDAS 200,12.872296,0.08424445743885084,4
10–12 m/s,FIDAS 200,13.83267,0.0,4
10–12 m/s,FIDAS 200,14.864696,0.0,4
10–12 m/s,FIDAS 200,15.973718,0.08408086440548139,4
10–12 m/s,FIDAS 200,17.165483,0.02154028876609666,4
10–12 m/s,FIDAS 200,18.446161,0.06358144771837226,4
10–12 m/s,FIDAS 200,19.82239,0.06844405101200875,4
10–12 m/s,FIDAS 200,21.301296,0.07365561729909921,4
10–12 m/s,FIDAS 200,22.890539,0.07886717350197406,4
10–12 m/s,FIDAS 200,24.598352,0.0851217197291911,4
10–12 m/s,FIDAS 200,26.433582,0.025014633375451917,4
10–12 m/s,UCASS 1,0.7765307463326871,,0
10–12 m/s,UCASS 1,1.7052272575818157,,0
10–12 m/s,UCASS 1,2.4781242906682466,,0
10–12 m/s,UCASS 1,3.1246599815019875,,0
10–12 m/s,UCASS 1,3.668105778191245,,0
10–12 m/s,UCASS 1,4.161249812255929,,0
10–12 m/s,UCASS 1,4.678589531044587,,0
10–12 m/s,UCASS 1,5.145298825141257,,0
10–12 m/s,UCASS 1,5.604863959098383,,0
10–12 m/s,UCASS 1,6.061188002363893,,0
10–12 m/s,UCASS 1,6.520398760812102,,0
10–12 m/s,UCASS 1,6.971986804347811,,0
10–12 m/s,UCASS 1,7.420956811624765,,0
10–12 m/s,UCASS 1,7.891793205602894,,0
10–12 m/s,UCASS 1,10.85080642164443,,0
10–12 m/s,UCASS 2,4.069004792329446,,0
10–12 m/s,UCASS 2,4.496398558846847,,0
10–12 m/s,UCASS 2,5.417970099585268,,0
10–12 m/s,UCASS 2,6.685506712284417,,0
10–12 m/s,UCASS 2,8.268978171455045,,0
10–12 m/s,UCASS 2,10.772854774849607,,0
10–12 m/s,UCASS 2,13.835259303677686,,0
10–12 m/s,UCASS 2,17.414821273846023,,0
10–12 m/s,UCASS 2,23.11955881932006,,0
10–12 m/s,UCASS 2,28.16814512885078,,0
10–12 m/s,UCASS 2,30.822173836379548,,0
10–12 m/s,UCASS 2,33.4058677480469,,0
10–12 m/s,UCASS 2,35.530071770262445,,0
10–12 m/s,UCASS 2,40.3981039159018,,0
10–12 m/s,UCASS 2,48.99905305207439,,0
10–12 m/s,UCASS 6,0.6280127387243033,,0
10–12 m/s,UCASS 6,0.7557777451076474,,0
10–12 m/s,UCASS 6,1.1299557513460428,,0
10–12 m/s,UCASS 6,1.7951044537853502,,0
10–12 m/s,UCASS 6,2.23678340480253,,0
10–12 m/s,UCASS 6,2.579767431378263,,0
10–12 m/s,UCASS 6,3.316323265304515,,0
10–12 m/s,UCASS 6,4.263097465458654,,0
10–12 m/s,UCASS 6,5.296527164095356,,0
10–12 m/s,UCASS 6,6.755116579304905,,0
10–12 m/s,UCASS 6,8.618816624107977,,0
10–12 m/s,UCASS 6,11.067971810589329,,0
10–12 m/s,UCASS 6,14.265342617687105,,0
10–12 m/s,UCASS 6,18.743596239782804,,0
10–12 m/s,UCASS 6,25.325038993059813,,0
10–12 m/s,TSI OPS 3330,0.3349626844888845,,0
10–12 m/s,TSI OPS 3330,0.417025179095939,,0
10–12 m/s,TSI OPS 3330,0.5188785985179963,,0
10–12 m/s,TSI OPS 3330,0.6461106716345119,,0
10–12 m/s,TSI OPS 3330,0.8041996020889342,,0
10–12 m/s,TSI OPS 3330,1.0009740256370292,,0
10–12 m/s,TSI OPS 3330,1.246493882857032,,0
10–12 m/s,TSI OPS 3330,1.5521636511656882,,0
10–12 m/s,TSI OPS 3330,1.9324057544936053,,0
10–12 m/s,TSI OPS 3330,2.4060049875260026,,0
10–12 m/s,TSI OPS 3330,2.9959898197423835,,0
10–12 m/s,TSI OPS 3330,3.73008927507104,,0
10–12 m/s,TSI OPS 3330,4.644080533324115,,0
10–12 m/s,TSI OPS 3330,5.781788823538958,,0
10–12 m/s,TSI OPS 3330,7.198224225460054,,0
10–12 m/s,TSI OPS 3330,8.962142600963231,,0
