Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
< 4 m/s,FIDAS 200,17.165483,0.017590967275281522,1476
< 4 m/s,FIDAS 200,18.446161,0.015535620338167534,1476
< 4 m/s,FIDAS 200,19.82239,0.01652313709903977,1476
< 4 m/s,FIDAS 200,21.301296,0.017783735239127105,1476
< 4 m/s,FIDAS 200,22.890539,0.01905749231699729,1476
< 4 m/s,FIDAS 200,24.598352,0.020660789648750694,1476
< 4 m/s,FIDAS 200,26.433582,0.005970575735005167,1476
< 4 m/s,UCASS 1,0.7765307463326871,1.3291217829440318,13948
< 4 m/s,UCASS 1,1.7052272575818157,0.18848097021180876,13948
< 4 m/s,UCASS 1,2.4781242906682466,0.07191249287550694,13948
< 4 m/s,UCASS 1,3.1246599815019875,0.03589317067915935,13948
< 4 m/s,UCASS 1,3.668105778191245,0.019667063130366164,13948
< 4 m/s,UCASS 1,4.161249812255929,0.011855574664928334,13948
< 4 m/s,UCASS 1,4.678589531044587,0.01774113597476501,13948
< 4 m/s,UCASS 1,5.145298825141257,0.006959483851876018,13948
< 4 m/s,UCASS 1,5.604863959098383,0.007606813147216845,13948
< 4 m/s,UCASS 1,6.061188002363893,0.006793960092644595,13948
< 4 m/s,UCASS 1,6.520398760812102,0.005927432752546901,13948
< 4 m/s,UCASS 1,6.971986804347811,0.0015900616237590473,13948
< 4 m/s,UCASS 1,7.420956811624765,0.0032262560016380767,13948
< 4 m/s,UCASS 1,7.891793205602894,0.0003116432139635582,13948
< 4 m/s,UCASS 1,10.85080642164443,0.0024931457117084656,13948
< 4 m/s,UCASS 2,4.069004792329446,0.2682533548551462,13948
< 4 m/s,UCASS 2,4.496398558846847,0.18362092521132978,13948
< 4 m/s,UCASS 2,5.417970099585268,0.10148816369053681,13948
< 4 m/s,UCASS 2,6.685506712284417,0.05601882893613306,13948
< 4 m/s,UCASS 2,8.268978171455045,0.03113683671546388,13948
< 4 m/s,UCASS 2,10.772854774849607,0.026573942500762317,13948
< 4 m/s,UCASS 2,13.835259303677686,0.008625087928028524,13948
< 4 m/s,UCASS 2,17.414821273846023,0.004202419366879143,13948
< 4 m/s,UCASS 2,23.11955881932006,0.004019271850546859,13948
< 4 m/s,UCASS 2,28.16814512885078,0.0011020579325714424,13948
< 4 m/s,UCASS 2,30.822173836379548,0.0012327408264106805,13948
< 4 m/s,UCASS 2,33.4058677480469,0.0,13948
< 4 m/s,UCASS 2,35.530071770262445,0.0,13948
< 4 m/s,UCASS 2,40.3981039159018,0.0,13948
< 4 m/s,UCASS 2,48.99905305207439,0.0010282163169030817,13948
< 4 m/s,UCASS 6,0.6280127387243033,1.7929503724022402,13948
< 4 m/s,UCASS 6,0.7557777451076474,1.858630922523572,13948
< 4 m/s,UCASS 6,1.1299557513460428,0.45383770726591155,13948
< 4 m/s,UCASS 6,1.7951044537853502,0.5864369662663472,13948
< 4 m/s,UCASS 6,2.23678340480253,0.6754113870908455,13948
< 4 m/s,UCASS 6,2.579767431378263,0.2220459218426817,13948
< 4 m/s,UCASS 6,3.316323265304515,0.12486048432003931,13948
< 4 m/s,UCASS 6,4.263097465458654,0.07360510814836789,13948
< 4 m/s,UCASS 6,5.296527164095356,0.045689853030962096,13948
< 4 m/s,UCASS 6,6.755116579304905,0.01588382578306751,13948
< 4 m/s,UCASS 6,8.618816624107977,0.009918945124873086,13948
< 4 m/s,UCASS 6,11.067971810589329,0.005865306961637201,13948
< 4 m/s,UCASS 6,14.265342617687105,0.003998086101731242,13948
< 4 m/s,UCASS 6,18.743596239782804,0.000659478431017216,13948
< 4 m/s,UCASS 6,25.325038993059813,0.0,13948
< 4 m/s,TSI OPS 3330,0.3349626844888845,77.02614012020257,1458
< 4 m/s,TSI OPS 3330,0.417025179095939,11.404746165797302,1458
< 4 m/s,TSI OPS 3330,0.5188785985179963,3.743029400303893,1458
< 4 m/s,TSI OPS 3330,0.6461106716345119,1.6061728336403949,1458
< 4 m/s,TSI OPS 3330,0.8041996020889342,0.9573478392886023,1458
< 4 m/s,TSI OPS 3330,1.0009740256370292,1.5133213484704615,1458
< 4 m/s,TSI OPS 3330,1.246493882857032,0.9647585784001668,1458
< 4 m/s,TSI OPS 3330,1.5521636511656882,1.307903834529572,1458
< 4 m/s,TSI OPS 3330,1.9324057544936053,0.9845562386441374,1458
< 4 m/s,TSI OPS 3330,2.4060049875260026,0.5547689218324793,1458
< 4 m/s,TSI OPS 3330,2.9959898197423835,0.3267169623353386,1458
< 4 m/s,TSI OPS 3330,3.73008927507104,0.22158549580870046,1458
< 4 m/s,TSI OPS 3330,4.644080533324115,0.14496218551831008,1458
< 4 m/s,TSI OPS 3330,5.781788823538958,0.09882310419992343,1458
< 4 m/s,TSI OPS 3330,7.198224225460054,0.054296566365163126,1458
< 4 m/s,TSI OPS 3330,8.962142600963231,0.05310384070733914,1458
